path,label
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/778837ab90f5a48d4aab38c34c0ab5f3.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/647e3f15c9b38f1256a943453da6bbf4.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/ef5803e5045eb01fe3b898fb148303d2.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/a8cb9f6e45bce690048d6c4a08691dce.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/4b307a25ee572f97f34d9aa907a87dc0.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/5bef485cd7f728a60ad111854a7ce874.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/ad3eb6688d0b29fde153685f224e2fb5.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/da602d71bda4a6b21f913b52f7ff361c.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/a5f2c8809ce562b442382e70c7f25634.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/c3b91a67a7e071366d466893ee53d2c4.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/6dc34835d600bb866e6ce64d153497c3.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/c70b3c8ea1a46c4580a3e29f77bb1638.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/b47c5e0f15037e8c4000db78715c90b3.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/ef555588579c422d36de7d08a78fdadb.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/e1c4dcc85b61dfb06d5cad3711842e48.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/e09381db7610f4f19b9b8169ee27ad73.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/2de0d5858a2a86208b6b9f5ac5a7945f.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/2a2ebd1693b56f77a3af0d31aefacb82.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/8609dcf91d0dd86b0ac46c755c349ac5.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/ae60f0edb88e4da821ef531975d96a4b.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/fd8b9788d1ba66ceb91cc8f7073bc4b8.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/ded7fce13e646aba2f9aa8976ae0bac5.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/90c9b542c7b3bd0a847f36f43f26877e.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/48787c7fc418c8ca357fca8c4a010b8e.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/8b64ecb9f0cc0a174ab51a1e29146d4d.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/0de6b2f1d9eafd9c5894870760862dae.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/44b07ffdd66b9aefd95214ff6b2eceb0.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/54fca06edc4f1975198bdc04144dc9f9.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/a42998f8b538826d8e712cda50c14a66.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/342f1b5cfd561ddf5a82e65681a3c47a.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/acdcc4d72260239b6c4ad0af019efd9f.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/4e8ba7fac5a9cc4eb2f95a0215653472.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/67346eba6a9d990c92d465f30d63bce4.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/9a3910dd89ccaf854cca40c7f4217dd3.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/2738added520776f414a68234b7da079.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/3abb6e002e3c0c316d807d12d3949a5a.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/6a3033acfe937340ab2c3a6a9f118205.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/c43ec46d036f0c719e5489a3e34bdd09.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/ac260c8b0dd238e37cb112b067bbcbff.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/2f57cb5325f9df7446f133b4b8840793.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/0012ec13b97dfbfb3dd5de8c3da95555.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/0a6382ccd62bd52decf06b6a2de2eb2f.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/7da8116b178a15859eea1bf66b98d963.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/4219ddf67e4151a4d593d69793af8cb4.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/38c47f614348610625ecd834600a6d2d.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/aa8c95949d5facc2ea8e1d96dc48ea0d.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/b077ba9eb4f22e9f114a82c13288db99.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/886dfbbcdab52e4a9c1f82e838f715cd.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/62e5e7aa370e487fff9d7f67e8de0dbd.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/23611d8981f669168788c2a07e9a9827.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/3935af76f930214b3023f80a7216cf45.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/f31d5a0fb1c41834fe9961216b540539.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/f2ee69b7b34be8ed7599c3115b6ec2b4.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/fd210af2596ab7c468c312c9ef053600.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/140aeea6ba4304efc1ca6acd10591c89.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/a4434e01c20ef7ed6e8846c294ac6713.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/ac54f70b263796b0156fdea14150047d.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/9ca0b73fc41b41bdb0e40bb394f90af7.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/5b3d5646f74d8dd5d60b08f4f588bab1.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/52648284c09242f93ef6432ef9da0563.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/398c2da42cc2a6aeef58272feaa9b7d6.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/74c8e6b49d3476eb990e4f513e6064e3.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/1af2b757ea15d1269c141092dc04784f.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/46c2df0e183f8c5aacbf2055652a496c.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/abe63db0a073234fbc56558997699335.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/a28e43cb325d06c65ecdbd93d80c5ed1.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/31ad69f92dea0fc642e9b7f82f0b4798.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/d4de4d7ef869f18877707a8084e83a36.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/e1a1d85afe9a2ff73945cdc8bd2d672a.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/ccc059dc9682f7de2a7e9f2febfbc617.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/1dbdcad050ce91b3962c4c1f0f48d032.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/02f95591e712f05cae136a91a4d73ea5.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/9a161c2a9797abe3875beb6e629548d6.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/4b49a66f901e9c14ed66556b85814637.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/4c0cd7b4d4f4b37a29024a4ffdc71483.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/5d5b171b31051d0bd48cfca6f34c8c05.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/4e718fa315c1d37be5ffab0daab8301d.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/bcb6f5eaf9faee918fc22213d6c0621c.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/bfdebb3adad4289dd34138688a2146c2.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/4fa7b9bf3cd430617018c2c62e0df80a.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/7b0336aa27735cb5aa1717b9d7f8b22e.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/976fd4ad354948739dbbadc6ce5506ab.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/15b6b94f16b2885215ee6dbdb8059ea1.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/6e1dbb8028fc84c392228702fb278487.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/14fc6406b5f3fa9e955a9823db1ad612.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/1192599639ae734b5f6090fa2b229684.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/b47561649dcfbf4e9432c0df1098648e.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/d6da1efc9b1525a4d578e1fb88457722.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/6d54fa67c3e4f42d60e3c194334a321c.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/ef12baa265e2bbccbb45966849e532a9.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/13722473b1958180404426fc4bce8c4a.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/ba0008ee9c2fa7b5f29e1398878b203b.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/c82766d1a86efd3296c78eab883ff9b5.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/6f197835187148436ede0bf05b0560ac.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/67a2f6faa0a5eb8850b9d0329217f4bd.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/67256aa09d660005aeb6eaee4c8ec428.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/ab992c7acf03cc6224bd7d3fb5532abd.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/872ec606350ebdac306d277dccdb5195.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/8b225235b2c7138bdd5a0802a66b7ca6.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/40dfd8647047a1f652011932e6836083.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/c79c8e055e21a8b8aa66d05b3d9000d3.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/c86afc238395ddc06d285dd1c3839e57.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/fd855e2e06d58e0ee5e3f2a46a0187c5.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/9cc79c899c0ed47a4473389934938b9d.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/f993a3523efc6a4625a891fd3dc453d3.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/6c6fc6dbc85e9f3180cfa345d829e4af.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/a330632835054c6e493a25875759a68a.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/26a9e1891ad2d4a0b622299bec6301dd.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/ef892b3eacb6934946e0f30881d1d353.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/def72b995da4eea54d8981ff2c89f883.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/0cd7a8b3af326d78f0dfa3515dddcdfd.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/652080d9ed6bafb0b37c8c1556665fed.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/3b0d9687f2ae5939bf93058a47385963.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/795044cc420225a2bf71daad5fa98b23.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/977ab9d7947a84b08ed48ed69fdb87cf.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/a2eeb6300062f84ed7071365d9dba377.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/2278a4d0df6a0d0be34d5fb93f6bf46f.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/20fe73a29d1791da708c516d9811c4f5.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/eb850a10ffb07069ebd00be3aee22c00.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/16164b7804273d65a2380e0231f55bdc.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/3ac7ea3265b89572c7b92bd76227ade0.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/af2529b10ea9d133956460623a0c78cc.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/1ce533d86fd02dc9c9d404e4ad4c1228.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/dbed19290e25d318487f13d2e8b42278.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/7cb0c83194d35523b1cb70bf49a89069.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/f57af046369d850c9a30a2ac3750269c.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/450173cb955f8ad721db182871ee176c.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/f89a60a4f89e88731dfc1ebbb7646fa7.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/a8e44a87962b81fde87d46fdbd6a6723.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/955584b5e8201f8e0cc704aeea1f2d86.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/de1ee39a2f916e973a2d2bc8b1230db6.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/4ed61e9a52f0ce0cfbba1b2536380a56.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/a9205281cb18f0e7d92c3d7d30a54890.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/411407909588bfdfda34567dd2f324ff.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/b611100a8f3becbf217b7e8e0d5738a4.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/8c7c235c0c58b72acb3c330f30996265.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/c36986c08af61c282c645768ef3f5612.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/a45fc3f9e73412a2a501720ebccac8eb.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/5644f201cf98dc57ce75649b80edfa76.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/cad276565c4b6355324e9720cacfc06e.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/338572c3c48307bc64a7ed6f9f0be5dc.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/17fda9001560936e3bc293926e4079e6.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/68870f3b9f064d5dbbf46a3a86c4345c.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/f8b8367afda06ea7b41762fb13477c7f.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/601bf2e813c602d4d1549924557adfa0.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/a54be315c021f83cb7b9094e2d60f030.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/bdb0c009d757e2979a8d173987d4b973.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/c256c393d852847750319002741c3aa4.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/34ee70de7993e5306cab6611976078d7.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/787cafa2753bd8d0b01413d94fd9e367.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/a784cea94e1e798f06f26f3a71f80dde.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/bb52e717f3d90b92736047be31ab0f00.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/5157b07d6027bd40118bd8429f7d491a.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/da1b8fc65f5b92b011e36876b11e6ca0.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/a1090044c3b4699b5172493049c39c60.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/1a800a65d71c838e766758cf1fefdbf8.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/fbc8770d35cf578400c4b49838072b7d.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/0d932ed5a548c1aa92af1cd169ed878b.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/d57ddbda65ccc38114a191a7dc334620.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/eccf3deb1cf872108ef2c8e3cc17c9f9.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/200d11d5e65b2873ac1e63354b00f37b.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/a838a8e899830f0d627791a6fe06c5fc.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/e59edc278c60697a138497e7113473ff.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/ace1956cbe6350269048f199471c861c.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/ba0830d3edbb92065bc4e3f53ad5a89d.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/2e78eda779a5e77d44991b5b70e3e992.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/1cd15bd30e2b358dc7d2963e76fb27b1.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/79903defe431a58ed0a6572d4246025f.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/2b4ca5f2d2a0cdaf3c9a17f616420742.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/22f32d1f8ccbccf8a63f18adc84b5308.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/5d98631774203a610be7f3e5c1be59b9.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/015f03767b5fd30019df9ca7720cb869.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/0cce626ce4ffd19fa56e526e6a0da715.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/7eec382ce976d3cf9d722e05f0eaa3d1.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/c024597ff8919a6d3c83856941858740.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/0354c080b69d495a99f1375f405b9c20.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/d57ad6f6b65c1ea9b347621071a50a88.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/3248b7c5fd1c9d0e7b482e2be48b1ec8.jpg,0
/home/apu/Desktop/nature_12K/inaturalist_12K/train/Amphibia/fb1f282a0a098e761f9b3c70e6302b35.jpg,0
